BUYSUBSIDIARYPAY,NIPLEDGELOAN,DISPOSALINVREC,INVFLOWOUTOTHER,ISSUEBONDREC,OPERATEFLOWOUTBALANCE,OPERATEFLOWINOTHER,NIBUYBACKFUND,NDLOANADVANCES,GETSUBSIDIARYPAY,OPERATEFLOWBALANCE,BUYGOODSSERVICEPAY,SUBSIDIARYACCEPT,SUMOPERATEFLOWIN,EMPLOYEEPAY,INVFLOWOTHER,NETINVCASHFLOW,NIDEPOSITINCBANKFI,DISPSUBSIDIARYREC,EFFECTEXCHANGERATE,CASHEQUIENDING,FINAFLOWBALANCE,SUMINVFLOWIN,FINAFLOWOUTBALANCE,INTANDCOMMPAY,CASHEQUIENDINGBALANCE,INVINCOMEREC,REDUCEPLEDGETDEPOSIT,NIINSUREDDEPOSITINV,SALEGOODSSERVICEREC,TAXRETURNREC,SUMOPERATEFLOWOUT,OTHEROPERATEREC,NETRIREC,SUMINVFLOWOUT,NETOPERATECASHFLOW,SUBSIDIARYREDUCTCAPITAL,STARTDATE,LATESTNOTICEDATE,OPERATEFLOWINBALANCE,INTANDCOMMREC,NILOANADVANCES,NICASHEQUI,NIBORROWFROMFI,PREMIUMREC,NICASHEQUIBALANCE,SUMFINAFLOWOUT,INVPAY,CASHEQUIENDINGOTHER,ISLISTINGREPORT,REPORTDATE,GROUPID,OTHERFINAREC,FINAFLOWINBALANCE,FINAFLOWINOTHER,OPERATEFLOWOUTOTHER,NIBORROWFROMCBANK,ENDDATE,NICASHEQUIOTHER,INVFLOWOUTBALANCE,OTHERFINAPAY,ACCEPTINVREC,FIRSTNOTICEDATE,REPAYDEBTPAY,SUMFINAFLOWIN,DISPFILASSETREC,INVFLOWINBALANCE,OPERATEFLOWOTHER,NIDEPOSIT,NETFINACASHFLOW,DIVIPAY,NIBORROWFUND,OTHEROPERATEPAY,CASHEQUIBEGINNING,FINAFLOWOUTOTHER,NIDISPTRADEFASSET,INVFLOWBALANCE,BUYFILASSETPAY,LOANREC,SUBSIDIARYPAY,ADDPLEDGETDEPOSIT,FINAFLOWOTHER,INDEMNITYPAY,OTHERINVREC,TAXPAY,DIVIPROFITORINTPAY,OTHERINVPAY,INVFLOWINOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE
,,,,,0,684449848.4,,,,0,,,858879112.5,17303897.19,,79046002,,,,253837040.9,0,79060700,0,67963203.3,0,,,,652672,,1096695768,22502451.78,,14698,-237816655.5,,2019-1-1,2020-4-30,0,151274140.4,,-234956229.7,,,0,84185114.23,,,1,2019-12-31,,7999537.95,0,,973659531.8,,2019-12-31,,0,5863667.19,,2020-4-30,78000000,7999537.95,1060700,0,,,-76185576.28,,,17119734.46,488793270.6,,,0,14698,,,,,,78000000,20649401.25,321447.04,,,CNY,10002360,合并,年度报告,年度报告
,,50000,,,0,,,,,0,2209055585,,3758136385,629658272.6,,1459662920,,695325731.8,-1024292.32,788250423.5,0,1621031426,0,,0,741198838.4,,,3464090566,160091097.7,3235906740,133954721.2,,161368506.4,522229645.5,,2019-1-1,2020-4-30,0,,,391057133.1,,,0,2795728179,,,1,2019-12-31,,637687834.2,0,,,,2019-12-31,,0,195003747.1,,2020-4-30,2509842040,1205917039,184456855.7,0,,,-1589811140,,,353848272.6,397193290.4,,,0,161368506.4,568229205.1,,,,,,43344609.67,90882391.58,,,CNY,10007236,合并,年度报告,年度报告
,,6058000000,,,0,,,,,0,4471421050,,6374032528,846478323.3,,-794962864.2,,,21751252.83,1186547778,0,7167724156,0,,0,19217402.62,,,6008156777,289904675.1,6483480899,75971075.57,,7962687020,-109448371.4,,2019-1-1,2020-4-30,0,,,-1007511579,,,0,134851596.2,6658000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,74833871.12,10000000,15565217.07,0,,,-124851596.2,,,1009127222,2194059357,,,0,234946007.9,10000000,,,,,1074941536,156454303.5,60017725.1,1069741012,,CNY,10007265,合并,年度报告,年度报告
,,635340789,,,0,,,,15938345,0,4207701131,132467500,9248304733,3393659736,,-684906610,,,7306963,3176642948,0,673222110,0,,0,26637586,,,8682837555,110059588,8832622765,455407590,,1358128720,415681968,,2019-1-1,2020-4-30,0,,,391102001,,,0,2098246191,876419194,,1,2019-12-31,,,0,,,,2019-12-31,,0,250545731,132467500,2020-4-30,1769085966,2751265871,11243735,0,,,653019680,,,782074664,2785540947,,,0,465658052,2618798371,3614340,,,,,449187234,78614494,113129,,CNY,10004028,合并,年度报告,年度报告
,,700000000,,,0,,,,,0,30561634825,,38196749728,2327218723,,-235945892.7,,,,2653475077,0,2469270269,0,,0,40201341.11,,,37061249085,994654.02,37321163983,1134505990,,2705216162,875585745.4,,2019-1-1,2020-4-30,0,,,199914399.7,,,0,1287484454,300000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,981131634.8,847759001.2,44127045.89,0,,,-439725453,,,3458713329,2453560677,,,0,405216162.2,847759001.2,79657590.58,,,,1684941882,973597105.7,306352819.4,2000000000,,CNY,10004039,合并,年度报告,年度报告
,139934520.2,26820652169,,5450000000,0,238466855.1,,,,0,6691951155,323440400,24388494703,1706359063,,-11365504757,,,-422604.54,4910931920,0,30416185666,0,999112047.5,0,2737454973,,5016097925,10044819044,,13788085730,364094721.3,,41781690423,10600408973,,2019-1-1,2020-4-30,0,649895394.6,,119267463.2,,8075120763,0,15183324089,37989813303,,1,2019-12-31,,203200000,0,,994178915.2,,2019-12-31,,0,148230495.9,323440400,2020-4-30,11529050407,16068109941,274716.33,0,,,884785851.6,101410245.9,,1927028267,4791664457,,,0,80590797.75,10091469541,,,,820963149.7,857803808.2,547082887.3,3506043186,3571351802,,CNY,10005486,合并,年度报告,年度报告
,,27133637.98,,,0,,,,,0,3245028514,7500000,4463813101,451763959.2,,-1083263288,,20871943.47,12996.35,1172944222,0,49762241.45,0,,0,1464000,,,4223523693,12173537.98,4425017320,228115869.3,,1133025530,38795781.07,,2019-1-1,2020-4-30,0,,,-688661817.7,,,0,1172216681,141628776.9,,1,2019-12-31,,87413093.97,0,,,,2019-12-31,,0,153327113.9,288499993.7,2020-4-30,1005053750,1528009374,292660,0,,,355792693.2,,,602692401.8,1861606040,,,0,445524727.8,1152096287,,,,,0,125532444.9,13835817.24,545872025.1,,CNY,10005493,合并,年度报告,年度报告
,,9103320163,,,0,,,,257735569.6,0,3157734117,400000,40677866546,5923400784,,-665725828.3,,,18813.6,2287082163,0,9227131860,0,,0,116203715.8,,,11916379745,,39492971603,28761486800,,9892857688,1184894943,,2019-1-1,2020-4-30,0,,,117081754,,,0,4538423601,9081734486,,1,2019-12-31,,1043186517,0,,,,2019-12-31,,0,811096113,400000,2020-4-30,3309450000,4136317426,1652881.58,0,,,-402106174.5,,,29679327554,2170000409,,,0,536152474.5,3092730910,27380007.75,,,,5955100,732509147.7,417877488,17235158.14,,CNY,10005506,合并,年度报告,年度报告
,,,,,0,,,,315992970,0,4643056687,,7035397242,738575213.2,,-7795257477,,357714157.7,-624714.14,1108129100,0,6530059077,0,,0,119908.56,,,5997754045,,6593019300,964039900.9,,14325316554,442377942.1,,2019-1-1,2020-4-30,0,73603296.05,-121148755.8,-8688396836,,,0,7325438773,2690832000,,1,2019-12-31,,1508949822,0,,,,2019-12-31,,0,20559476.31,,2020-4-30,6687027886,5990546186,50632733.5,0,,,-1334892586,,,994393708.4,9796525936,,,0,36589617.61,4481596364,,,,,6121592277,338142446.6,617851410.5,11281901967,,CNY,10005510,合并,年度报告,年度报告
,,,,,0,,,,,0,1021589700,,2035035582,314184742.3,,-36861225.47,,,-1225144.47,167436535.2,0,294891.36,0,,0,23380.36,,,1757652441,3463882.93,1742769942,273919258,,37156116.83,292265640.5,,2019-1-1,2020-4-30,0,,,-44335461.7,,,0,598002853.5,,,1,2019-12-31,,159704121.3,0,,,,2019-12-31,,0,226836492.5,,2020-4-30,331106661.8,299488121.3,271511,0,,,-298514732.2,,,213265736.2,211771996.9,,,0,30419116.83,139784000,6359791.74,,,,,193729763.4,40059699.26,6737000,,CNY,10005517,合并,年度报告,年度报告
,,,,,0,,,,,0,349603605.9,,531087664.6,122215086.1,,-33587617.34,,4245709.63,2499.58,23381126.62,0,5191379.63,0,,0,,,,459401563.1,16812260.42,615325735.8,54873841,,38778996.97,-84238071.28,,2019-1-1,2020-9-23,0,,,-29602073.86,,,0,3701999716,650000,,1,2019-12-31,,1591270832,0,,,,2019-12-31,,0,1527882923,2000000,2020-4-30,2106519237,3790220832,945670,0,,,88221115.18,,,101075419.6,52983200.48,,,0,38128996.97,2196950000,,,,,,42431624.34,67597555.93,,,CNY,10005610,合并,年度报告,年度报告
,,,,,0,,,,,0,1597074347,,1993199917,327169055.2,,-182958432.2,,,,148869625.6,0,,0,,0,,,,1890133277,2874364.26,1991051615,100192276.4,,182958432.2,2148302.46,,2019-1-1,2020-4-30,0,,,-254702829.4,,,0,3189392700,,,1,2019-12-31,,265500000,0,,,,2019-12-31,,0,179854515.1,,2020-4-30,2855500000,3115500000,,,,,-73892699.66,,,37226043.75,403572455,,,0,182958432.2,2850000000,,,,,,29582168.72,154038184.6,,,CNY,10005615,合并,年度报告,年度报告
,,3000000,,,0,,,,134536138,0,3844778202,,4998821685,268538410.3,,-404893326.4,,,-479961.13,135260462.5,0,41364056.06,0,,0,867204.86,,,4600827167,2882187.14,4785436759,395112330.9,,446257382.4,213384926.4,,2019-1-1,2020-4-30,0,,,-278105497.8,,,0,2533109957,1500000,,1,2019-12-31,,,0,,,,2019-12-31,,0,87656776,,2020-4-30,2344607261,2446992820,37496851.2,0,,,-86117136.7,,,522252957.6,413365960.3,,,0,310221244.4,2446992820,,,,,,149867189,100845920.2,,,CNY,10005636,合并,年度报告,年度报告
,,3489632048,,4815119147,0,,,,452095338.2,0,15413844540,3566622700,51283761301,3113747031,,14523063839,,9816837632,-2366401.49,11378398235,0,19329859015,0,,0,1587552.45,,,44078673512,,27669113359,7205087789,,4806795176,23614647942,,2019-1-1,2020-6-13,0,,,-179540134.5,,,0,89042255543,781772570.7,,1,2019-12-31,,24310715837,0,,,,2019-12-31,,0,15442120083,3566622700,2020-4-30,59133593700,50727370029,555902132.9,0,,,-38314885514,,,5695472066,11557938369,,,0,243403789.2,18034912345,438884908.1,,,,5465899651,3446049721,14466541760,3329523478,,CNY,10005651,合并,年度报告,年度报告
,,1.1673E+12,,1.76322E+11,0,8368506000,,,,0,,,1.72027E+11,5347312000,,791842000,,,119160000,36108572000,0,1.17095E+12,0,27029734000,0,3648762000,,,,,1.43872E+11,3570673000,,1.17015E+12,28154431000,,2019-1-1,2020-4-30,0,65697567000,93006130000,9166622000,,,0,1.96221E+11,1.1696E+12,,1,2019-12-31,,,0,,8843282000,29926050000,2019-12-31,,0,,,2020-4-30,1.8932E+11,1.76322E+11,,0,,64463858000,-19898811000,,,5049013000,26941950000,,,0,558257000,,,,,,1586000,4596752000,6900560000,,,CNY,10009846,合并,年度报告,年度报告
,,951076740.2,,,0,,,,27327500,0,2261152326,10500000,3507427357,798563505.9,,-164329341,,,1383216.62,655712781.2,0,978092938.2,0,,0,24418649.29,,,3337309593,78093069.54,3466648227,92024694.46,,1142422279,40779130.33,,2019-1-1,2020-4-30,0,,,97471158.82,,,0,893508232.5,750618648.5,,1,2019-12-31,,99132396.44,0,,,,2019-12-31,,0,107494530.8,10500000,2020-4-30,746684664.6,1113146385,847548.65,0,,,219638152.9,,,293457494,558241622.4,,,0,311862433.6,1003513989,12999549,,,,1750000,113474900.7,39329037.05,52613697.12,,CNY,10004287,合并,年度报告,年度报告
,,951076740.2,,,0,,,,27327500,0,2261152326,10500000,3507427357,798563505.9,,-164329341,,,1383216.62,655712781.2,0,978092938.2,0,,0,24418649.29,,,3337309593,78093069.54,3466648227,92024694.46,,1142422279,40779130.33,,2019-1-1,2020-4-30,0,,,97471158.82,,,0,893508232.5,750618648.5,,1,2019-12-31,,99132396.44,0,,,,2019-12-31,,0,107494530.8,10500000,2020-4-30,746684664.6,1113146385,847548.65,0,,,219638152.9,,,293457494,558241622.4,,,0,311862433.6,1003513989,12999549,,,,1750000,113474900.7,39329037.05,52613697.12,,CNY,10004287,合并,年度报告,年度报告
,,87500000,,,0,,,,,0,1080883529,,1445759596,116447701.8,,-99007835.86,,,-411.08,79533531.89,0,88298142.11,0,,0,739850.62,,,1435933847,,1438540967,9825748.81,,187305978,7218628.56,,2019-1-1,2020-8-7,0,,,-139671672.6,,,0,409082054.2,77000000,,1,2019-12-31,,1200000,0,,,,2019-12-31,,0,,,2020-4-30,390000000,361200000,58291.49,0,,,-47882054.2,,,171418663.7,219205204.5,,,0,110305978,360000000,,,,,,69791072.57,19082054.2,,,CNY,10004288,合并,年度报告,年度报告
,,87500000,,,0,,,,,0,1080883529,,1445759596,116447701.8,,-99007835.86,,,-411.08,79533531.89,0,88298142.11,0,,0,739850.62,,,1435933847,,1438540967,9825748.81,,187305978,7218628.56,,2019-1-1,2020-8-7,0,,,-139671672.6,,,0,409082054.2,77000000,,1,2019-12-31,,1200000,0,,,,2019-12-31,,0,,,2020-4-30,390000000,361200000,58291.49,0,,,-47882054.2,,,171418663.7,219205204.5,,,0,110305978,360000000,,,,,,69791072.57,19082054.2,,,CNY,10004288,合并,年度报告,年度报告
,,111444.3,,,0,,,,,0,3504183638,,5188544395,557461700,,38052053.48,,,1087,3366807464,0,103766206,0,,0,103443891.6,,,4851974170,3457601.17,4842235075,333112624,,65714152.47,346309320.1,,2019-1-1,2020-4-30,0,,,-412087907.4,,,0,2006741838,,,1,2019-12-31,,,0,,,,2019-12-31,,0,214000000,,2020-4-30,1254603340,1210291470,210870.08,0,,,-796450368,,,154095609.8,3778895371,,,0,65714152.47,1210291470,295567722.5,,,,,626494127,538138497.9,,,CNY,10004290,合并,年度报告,年度报告
,,,,,0,,,,,0,322241407.6,,448968628.8,39006071.83,,-4273377.52,,,,47226978,0,3712836.9,,,0,,,,445032652,,423849245.4,3935976.77,,7986214.42,25119383.4,,2019-1-1,2020-4-30,0,,,22846005.88,,,0,,,,1,2019-12-31,,2000000,0,,,,2019-12-31,,0,,,2020-4-30,,2000000,3712836.9,0,,,2000000,,,23548304.51,24380972.12,,,0,7986214.42,,,,,,,39053461.37,,,,CNY,10004291,合并,年度报告,年度报告
,,,,,0,,,,,0,1105639936,3800000,2142204360,214586845.6,,-575130743.3,,58939.65,13.04,660732318.3,0,6341811.82,0,,0,74162.17,,,1853307445,3417623.9,1643951672,285479291,,581472555.1,498252687.2,,2019-1-1,2020-4-30,0,,,-45394039.15,,,0,1998853949,196642400,,1,2019-12-31,,343383103,0,,,,2019-12-31,,0,481161259.6,3800000,2020-4-30,1385191291,2030337953,88710,0,,,31484003.94,,,153590487.6,706126357.4,,,0,368710155.1,1683154850,2600000,,,,6120000,170134403.5,132501398.1,16120000,,CNY,10005545,合并,年度报告,年度报告
,,85550000,,,0,,,,,0,55598881.61,,98306472.62,4364830.34,,20440933.17,,,,3284742.99,0,86650000,0,,0,,,,46828078.19,,91946487.75,51478394.43,,66209066.83,6359984.87,,2019-1-1,2020-7-23,0,,,-6575040.29,,,0,45702995.33,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,32608037,12327037,1100000,0,,,-33375958.33,,,30784700.31,9859783.28,,,0,66209066.83,12327037,,,,,,1198075.49,13094958.33,,,CNY,10005551,合并,年度报告,年度报告
,,10231657.21,,,0,,,,,0,43266828.34,110000,1897653574,34780268.41,,-1887533417,,-78802.94,620.71,786518764,0,29379804.16,0,,0,19226949.89,,,197849523.2,508317.92,1732252115,1699295733,,1916913221,165401459.7,,2019-1-1,2020-4-30,0,,,-1923051222,,,0,201029885.8,1002100000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,110000,2020-4-30,92510564.64,110000,,0,,,-200919885.8,,,1638549945,2709569986,,,0,2434221.1,,,,,,,15655073.21,108519321.1,912379000,,CNY,10005555,合并,年度报告,年度报告
,,3130974036,,,0,,2074500000,,774183781.5,0,94214771390,326850000,1.75196E+11,8831213736,,-11275048601,-31341719.47,,203761625.3,26372571821,0,8445533871,0,103327388,0,426919989.4,,,1.66388E+11,1854373548,1.47302E+11,2796063838,,19720582472,27893714094,,2019-1-1,2020-4-30,0,1051389792,7529473836,-2399549003,1000000000,,0,40817084045,7192756039,,1,2019-12-31,,,0,,,,2019-12-31,,0,,326850000,2020-4-30,27657703656,21595107924,9614513.94,0,,31898181.64,-19221976121,,,21526452793,28772120824,,,0,4713187966,21268257924,,,,,4878025331,15128311797,13159380388,7040454685,,CNY,10005578,合并,年度报告,年度报告
,,,,,0,,,,,0,334086166.2,,748706950.6,185616222.3,,13082231.24,,,246786.77,58893343.45,0,19964266,0,,0,2662000,,,696232413.6,9863177.96,677765039.2,42611359.03,,6882034.76,70941911.37,,2019-1-1,2020-4-30,0,,,-44119448.7,,,0,1662605708,,,1,2019-12-31,,48445890.12,0,,,,2019-12-31,,0,31660993.31,,2020-4-30,1561447610,1534215330,17302266,0,,,-128390378.1,,,133047101.7,103012792.2,,,0,6882034.76,1485769440,,,,,,25015549.01,69497104.89,,,CNY,10005589,合并,年度报告,年度报告
,,20000000,,,0,,,,8310637.5,0,2666080521,,4054644274,368166716.5,,832676152.3,,1215397886,,279981773.3,0,1249461740,0,,0,407951,,,3876182637,6498919.95,3528235036,171962717.1,,416785587.5,526409238,,2019-1-1,2020-4-30,0,,,83443339.93,,,0,3119495031,,,1,2019-12-31,,443640188.9,0,,,,2019-12-31,,0,1198939898,,2020-4-30,1620150138,1843852981,1055903.03,0,,,-1275642050,,,315618591.4,196538433.4,,,0,362874950,1400212792,,,,,12600000,178369207.4,300404995.4,45600000,,CNY,10005594,合并,年度报告,年度报告
,,302298801.6,,,0,,,,1,0,13823417820,7450000,18634478469,1135344929,,-195390557.3,,23024176.49,-1274.23,786873873.6,0,355505779.2,0,,0,767226.74,,,18378446080,103552241.1,16706518500,152480148.5,,550896336.5,1927959969,,2019-1-1,2020-4-30,0,,,12720396.87,,,0,8909024374,356000000,,1,2019-12-31,,419509633.7,0,,,,2019-12-31,,0,641440177.4,7450000,2020-4-30,7868134334,7189176633,28094063.97,0,,,-1719847741,,,1205219310,774153476.8,,,0,188312639.8,6762216999,,,,,1321510.37,542536440.6,399449862.6,6583695.68,,CNY,10004313,合并,年度报告,年度报告
,,,,,0,,,,,0,716915409.4,,1120885861,200811953.8,,-265869190.4,,,53682.54,148188549.4,0,15256192.45,0,,0,,,,1055592878,5226228.61,1098393872,60066753.95,,281125382.9,22491988.77,,2019-1-1,2020-4-30,0,,,-11879799.19,,,0,1898465209,,,1,2019-12-31,,423558370.6,0,,,,2019-12-31,,0,497743742.6,,2020-4-30,1304848431,2129908929,15256192.45,0,,,231443719.9,,,101202034.4,160068348.6,,,0,281125382.9,1706350559,,,,,,79464474.27,95873036.26,,,CNY,10004320,合并,年度报告,年度报告
,,1560051025,,,0,,,,22836917.76,0,7281846922,,8780360346,795090654.2,,613283860.2,,10623906.6,252057.03,2538829464,0,1688711547,0,,0,30343971.36,,,8629502742,373586.85,8466033569,150484017.2,,1075427687,314326776.7,,2019-1-1,2020-4-30,0,,,797087169.6,,,0,568673739.4,900171285,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,399098855.9,437898215.1,87692644.04,0,,,-130775524.3,,,173195539,1741742294,,,0,152419484.1,437898215.1,4457058.75,,,,,215900454.3,169574883.5,,,CNY,10005470,合并,年度报告,年度报告
,,,,,0,,,,,0,2040745527,,4601052128,348935686.6,,-4091455765,,,-4868211.41,59182731.63,0,2057062333,0,,0,1440000,,,3996190131,106750942.4,3136544413,498111054.7,,6148518098,1464507715,,2019-1-1,2020-6-30,0,,,-210247320.9,,,0,10579747032,1040560000,,1,2019-12-31,,8432064661,0,,,,2019-12-31,,0,5842145692,,2020-4-30,4406434983,13001315972,1062333,0,,,2421568940,,,586856333.8,269430052.5,,,0,211667219.1,4569251311,,,,,2054560000,160006865.3,331166357.8,4896290879,,CNY,10005471,合并,年度报告,年度报告
,,143982246.1,,,0,,,,,0,2377563544,,3482037418,445855450.4,,187005479.7,,2227750.25,1572559.61,270451515.5,0,261952898.6,0,,0,6370553.85,,,3264199749,55787990.42,3359931301,162049678.4,,74947418.85,122106117.1,,2019-1-1,2020-4-30,0,,,-40332452.73,,,0,2420138564,,,1,2019-12-31,,40383773.2,0,,,,2019-12-31,,0,67815000,,2020-4-30,2260738181,2069121955,4942995.91,0,,,-351016609.1,,,430098568,310783968.2,,,0,36018510,2028738181,,,,,104429352.5,106413738.9,91585382.31,38928908.85,,CNY,10033826,合并,年度报告,年度报告
,,0,,,0,,,,,0,269476137.5,,704389152.9,171115180.9,,14401829.35,,26215000,3782.39,142377976.9,0,67621414.72,0,,0,140298.72,,,575386932.2,1080621.72,576899674.3,127921599,,53219585.37,127489478.5,,2019-1-1,2020-4-30,0,,,81149202.34,,,0,194945887.9,11780000,,1,2019-12-31,,4000000,0,,,,2019-12-31,,0,4924000,2000000,2020-4-30,170877032.5,134200000,66116,0,,,-60745887.93,,,113360707.7,61228774.54,,,0,1939585.37,128200000,,,,,41200000,22947648.18,19144855.46,39500000,,CNY,10050745,合并,年度报告,年度报告
,,2300198000,,,0,,,,,0,6624012120,,27048026166,5731655306,,-1489051162,,,20.85,11642225015,0,2303792858,0,,0,3591957.93,,,26317650498,,22588057516,730375667.7,,3792844020,4459968650,,2019-1-1,2020-4-30,0,,,-3220502879,,,0,14611935894,2300198000,,1,2019-12-31,,250010706.5,0,,,,2019-12-31,,0,2102880766,,2020-4-30,11165626000,8420515506,2900,0,,,-6191420388,,,4560611520,14862727894,,,0,1460271512,8170504800,,,,,,5671778571,1343429128,32374508.23,,CNY,10097050,合并,年度报告,年度报告
,,,,,0,,,,,0,1908655451,,2876613271,340871672.8,,42250204.46,,13974168,2163825.85,469966831.7,0,85004595.37,0,,0,2534169.92,,,2815604620,17444663.29,2492692856,43563987.46,,42754390.91,383920414.7,,2019-1-1,2020-4-30,0,,,112423474.7,,,0,2786786437,1227360,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,2647086746,2470875467,47866257.45,0,,,-315910970.3,,,194397133.4,357543357,,,0,29737030.91,2470875467,,,,,20630000,48768599.22,139699691.9,11790000,,CNY,10084114,合并,年度报告,年度报告
,,132978365,,,0,,,,,0,653234188.6,36462000,910460046.4,101791422.6,,-36053537.8,,953059.75,-1333303.23,39004587.87,0,139347955.4,0,,0,475544.07,,,835415571,37485291.03,865143864.8,37559184.35,,175401493.2,45316181.58,,2019-1-1,2020-4-30,0,,,-42978503.04,,,0,343017994.7,64000000,,1,2019-12-31,,20000000,0,,,,2019-12-31,,0,6415200,36462000,2020-4-30,315559887.9,292110151.1,243980,0,,,-50907843.59,,,87816023.32,81983090.91,,,0,109209116.1,235648151.1,1075000,,,,4697006.56,22302230.3,21042906.8,2192377.07,,CNY,10097180,合并,年度报告,年度报告
,,4950000,,,0,,,,,0,339598962.2,,942437367.6,54274554.79,,-13377162.27,,,,19949887.49,0,18193664.22,0,,0,8205.22,,,703195663.4,1118865.6,708418776.1,238122838.6,,31570826.49,234018591.5,,2019-1-1,2020-8-12,0,,,-43363766.51,,,0,284305195.8,,,1,2019-12-31,,3000000,0,,,,2019-12-31,,0,249835228.7,,2020-4-30,15399584.01,20300000,355459,0,,,-264005195.8,,,263677176.6,63313654,,,0,9220826.49,17300000,,,,,12880000,50868082.53,19070383.03,22350000,,CNY,10097259,合并,年度报告,年度报告
,,,,,0,,,,,0,2669805705,,10874946332,2447887041,,-239825256.8,,,,477112526.3,0,679551878,0,,0,3774171,,,10691918819,,7441049159,183027512.6,,919377134.8,3433897172,,2019-1-1,2021-3-25,0,,,91579616.41,,,0,10500414280,,,1,2019-12-31,,510421981.1,0,,,,2020-12-31,,0,218057132.5,,2020-4-30,9216681667,7397921981,675777707,0,,,-3102492299,,,635241327.6,385532909.9,,,0,919377134.8,6887500000,146925450,,,,,1688115085,1065675480,,,CNY,10085716,合并,年度报告,年度报告
,,,,,0,,,,,0,1873767609,,2334390698,187068472.2,,-397994561.6,,,-92.19,181187413,0,82288255.68,0,,0,111078,,,2198782986,93495928.51,2315599707,42111782.89,,480282817.3,18790990.24,,2019-1-1,2020-4-30,0,,,-92129170.64,,,0,1453424514,3050000,,1,2019-12-31,,716704155.3,0,,,,2019-12-31,,0,773768846.9,,2020-4-30,639997306,1740499007,609711.94,0,,,287074492.9,,,146378984.4,273316583.6,,,0,395682478.7,1023794851,,,,,81567465.74,108384642.1,39658360.95,81550338.61,,CNY,10097117,合并,年度报告,年度报告
,,9654714.9,,,0,,,,,0,4554547871,159999997.8,5433171384,806460033.3,,-2062414036,,,-3568601.91,2677963153,0,120947728.6,0,,0,2045285.1,,,5048906805,,6116365582,384264578.6,,2183361764,-683194198.3,,2019-1-1,2020-4-30,0,,,330692091,,,0,3057591503,173000000,,1,2019-12-31,,80123513,0,,,,2019-12-31,,0,329353563.9,159999997.8,2020-4-30,2237100570,6137460429,13225462.52,0,,,3079868927,,,510048057.5,2347271062,,,0,1970361764,5897336919,,,,,96022266.05,245309620.2,491137368.8,40000000,,CNY,10094096,合并,年度报告,年度报告
,,1307540738,,,0,,,,93675823.75,0,1037155920,,2038587036,397538547.4,,-181270859.4,,,192249.92,266810233.6,0,1314499714,0,,0,4233338.97,,,1974906969,17443393.88,1747009313,46236672.81,,1495770574,291577722.9,,2019-1-1,2020-4-30,0,,,21702343.75,,,0,617796769.6,1329659158,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-30,556400000,529000000,2725637.59,0,,,-88796769.64,,,230193373.2,245107889.8,,,0,72435592.11,529000000,1622373.6,,,,,82121471.84,61396769.64,,,CNY,10101006,合并,年度报告,年度报告
,,,,,0,,,,,0,303056673.6,,638626028.5,136366450.3,,-29203285.01,,,-128273.66,18993470.73,0,4731123.39,0,,0,1984064.39,,,563826961.6,5807463.91,625140222.8,68991603.02,,33934408.4,13485805.73,,2019-1-1,2020-6-30,0,,,-43908129.31,,,0,802917009.8,1600000,,1,2019-12-31,,3749733.41,0,,,,2019-12-31,,0,1408338.33,,2020-4-30,748096863.2,774854633.4,2747059,0,,,-28062376.37,,,175717663.9,62901600.04,,,0,32334408.4,771104900,,,,,,9999434.97,53411808.24,,,CNY,10092704,合并,年度报告,年度报告
,,452605703.3,,,0,,,,,0,741458103.5,900000,1362517371,243226924.3,,309957202.9,,,,442417070,0,535391842.1,0,,0,82764848.8,,,1331339055,,1291388997,31178316.13,,225434639.1,71128374.94,,2019-1-1,2020-4-30,0,,,231212685.9,,,0,209772892,216000000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,900000,2020-4-30,117000000,59900000,21290,0,,,-149872892,,,190599093.1,211204384.1,,,0,9434639.12,59000000,,,,,,116104875.7,92772891.97,,,CNY,10089470,合并,年度报告,年度报告
,,18751050.86,,,0,,,,,0,2278033395,1118362,3232485347,235481947.9,,204022345.8,,232343190.6,-2539180.55,429654668.3,0,320483202.2,0,,0,432000,,,3006538313,20256913.38,3094662233,205690120.7,,116460856.4,137823114.2,,2019-1-1,2020-4-30,0,,,39959362.12,,,0,1066756608,22500000,,1,2019-12-31,,51000000,0,,,,2019-12-31,,0,118291704.4,3373362,2020-4-30,922032550.6,767409690.8,68956960.73,0,,,-299346917.3,,,470088133.8,389695306.2,,,0,93960856.41,713036328.8,,,,,,111058756.8,26432353.14,,,CNY,10088017,合并,年度报告,年度报告
