CAPITALRESERVE,SETTLEMENTPROVISION,LTACCOUNTPAY,BILLREC,LLIABOTHER,OTHERPAY,LASSETOTHER,LOANADVANCES,INTERESTPAY,SPECIALRESERVE,SELLBUYBACKFASSET,REPORTDATE,LIABOTHER,ADVANCEPAY,LTREC,SUMLLIAB,SUMLASSET,OTHERREC,ANTICIPATELIAB,NONLLIABONEYEAR,GENERALRISKPREPARE,SUMASSET,TRADEFLIAB,MONETARYFUND,DEFERINCOMETAXASSET,MINORITYEQUITY,OILGASASSET,ACCOUNTPAY,SUMLIABSHEQUITY,SUMNONLLIAB,BUYSELLBACKFASSET,AGENTTRADESECURITY,BORROWFROMCBANK,COMMPAY,INVENTORYSHARE,OTHERLASSET,ENDDATE,SUMLIAB,BORROWFUND,ACCOUNTREC,PREMIUMREC,SHEQUITYOTHER,SUMPARENTEQUITY,DEFERINCOME,ESTATEINVEST,STARTDATE,PARENTEQUITYOTHER,NONLLIABOTHER,OTHERNONLLIAB,PRODUCTBIOLOGYASSET,INTANGIBLEASSET,RICONTACTRESERVEREC,DIVIDENDREC,ADVANCERECEIVE,STBORROW,SALARYPAY,SURPLUSRESERVE,NONLASSETOTHER,SHARECAPITAL,LTBORROW,DEFERINCOMETAXLIAB,RETAINEDEARNING,SUMSHEQUITY,ANTICIPATELLIAB,CONSTRUCTIONPROGRESS,INTERESTREC,OTHERLLIAB,LATESTNOTICEDATE,HELDMATURITYINV,OTHERNONLASSET,INVENTORY,ASSETOTHER,TAXPAY,FIXEDASSET,CONTACTRESERVE,SUMNONLASSET,BONDPAY,NONLASSETONEYEAR,LTDEFERASSET,FIRSTNOTICEDATE,GOODWILL,RIPAY,STBONDREC,DIVIDENDPAY,LTEQUITYINV,AGENTUWSECURITY,DEVELOPEXP,RIREC,SALEABLEFASSET,LENDFUND,BILLPAY,DEPOSIT,SUSTAINBOND,CLHELDSALEASS,OTHERCINCOME,FVALUEFASSET,LTSALARYPAY,PREFERSTOCBOND,CLHELDSALELIAB,SUSTAINBOND,DEFINEFVALUEFASSET,FVALUEFLIAB,DEFINEFVALUEFLIAB,PREFERSTOCBOND,OTHEREQUITYOTHER,OTHEREQUITY,DERIVEFLIAB,DERIVEFASSET,SHORTFINANCING,ACCOUNTBILLPAY,ACCOUNTBILLREC,OTHERNONFASSET,OTHCREDINV,OTHEREQUITYINV,CREDINV,DRAWINGEXP,CONTRACTLIAB,CONTRACTASSET,AMORCOSTFLIAB,HELDSALEASS,FVALUECOMPFASSET,AMORCOSTFLIABFLD,HELDSALELIAB,FVALUECOMPFASSETFLD,AMORCOSTFASSETFLD,AMORCOSTFASSET,MARGINOUTFUND,CURRENCY,REPORTSOURCETYPE,REPORTTIMETYPE,COMPANYCODE,COMBINETYPE,TOTAL_OTHER_RECE,FINANCE_RECE,TRADE_FINLIAB_NOTFVTPL,USERIGHT_ASSET,LEASE_LIAB,TRADE_FINASSET_NOTFVTPL,TOTAL_OTHER_PAYABLE,CONSUMPTIVE_BIOLOGICAL_ASSET
235209727.7,,,315000,,,,,,,,2019-12-31,,3025883.88,156704914.4,268121538.2,833171837.9,,23127311.4,,,1515845757,,109678812.4,25796527.51,6424667.54,,127485350.7,1515845757,37658655.75,,,,,48331450.26,19871106.74,2020-9-30,305780193.9,,382622472.9,,,1203640896,5238562.76,100623943.5,2019-1-1,,,,,20649568.02,,,29577495.04,,3571622.14,60044297.25,,542340100,,9292781.59,418318361,1210065563,,3150291.3,,73277008.65,2020-10-30,,,137373224.8,,6204083.83,259771175.3,,682673919.2,,100285976.1,3217100.69,2020-3-18,,,,156004.9,80995857.34,,,,,,9258781.93,,,,-3940140.01,,,,,,,,,,,,,,,136744132.6,382937472.9,,,31764541.16,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10151967,合并,14999361.05,,,,,65000000,18747195.92,
1317085260,,,1112503.48,,,,,,,,2019-12-31,,97514475.98,50993734.67,1011384916,2255461284,,418300,108034456.1,,4224616752,,532074102.6,25431052.41,52199735.19,,178137250.4,4224616752,269105511.1,,,,,,230185002.8,2020-9-30,1280490428,,1057208363,,,2891926589,,60524295.6,2019-1-1,,,,,98247156.04,,,15592437.97,506679330.7,58523290.59,72600033.72,,859275466,268687211.1,,646202481.6,2944126324,,106826286.6,,,2020-10-29,,35590800,245294442,,75494300.84,349602866.3,,1969155468,,,32326511.32,2020-4-30,679431751.7,,,,373887709.3,,22000038.74,,,,36279069.18,,,,-3236652.35,,,,,,,,,,,,,,,214416319.6,1058320867,134293265,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10151966,合并,72300824.8,1031468.48,,,,18740100.68,32644780.71,
3656550396,,101368678.4,538554062.1,,,,,656745.31,6504890.77,,2019-12-31,,60033299.48,,3698573726,4205941966,,,478990084.7,,7328386202,,687521992.5,47029230.56,-2833553.36,,1365318581,7328386202,859679365.1,,,,,9625392,43748620.75,2020-9-30,4558253091,,1331070079,,,2772966665,123900286.1,73689585.9,2019-1-1,,,,,174250592,,,140708019.6,744076381.2,38409299.03,67100517.66,,1430937068,145000000,4937839.31,-2403302203,2770133112,,120467986.9,,1223898.21,2020-10-27,,28702135.07,1337696115,,54315564.65,802087583.1,,3122444237,484472561.3,,113939220.2,2020-4-28,1653523650,,,6125238.4,99362195.29,,6423012.69,,,,777586185.9,,,,-1436125.02,,,,,,,,,,,26237511.78,,,,2142904767,1869624142,,,2969044.83,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10151963,合并,162317796.3,,,,,45000000,97945711.9,
343013287.4,,79968166.67,,,,,,,1800000,,2019-12-31,,19578602.77,,440899949.6,1036341548,,,14523200,,2314892098,,434654261,46529353.34,2015137.59,,334797835.8,2314892098,361974727.7,,,,,,2877556.32,2020-9-30,802874677.2,,188148578.5,,,1510002284,281127142,17823272.58,2019-1-1,,,,,75831443.13,,,,,2943053.16,84803106,,510657000,,879419,569728890.2,1512017421,,,,,2020-10-21,,84580038.67,286812686.2,,42614502.79,971629838.1,,1278550550,,,400707.22,2020-4-24,4472232.85,,,,77283664.21,,,,,,,,,,,,,,,,,,,,,,,,,334797835.8,188148578.5,,,,,,13416092.95,,,23977094.53,,,,,,,,CNY,三季度报告,年度报告,10041037,合并,17660838.34,62631930.72,,,,,32605264.93,
154221398.4,,700213888.9,177518394.1,,,,,,,,2019-12-31,,237470225.7,,11172903858,16271776429,,3891665.12,1651916667,,21985744164,,4043201981,35596199.45,21114604.67,,3172438731,21985744164,1039775741,,,,,98001256.76,5628025090,2020-9-30,12212679599,,3612327272,,,9751949961,101201540.6,53261593.95,2019-1-1,,,,,365050751.3,,,304569655.6,3897293321,112251186.7,372310765.5,,4526940607,,234468646.3,4737672122,9773064565,,2182744309,,,2020-10-20,,153957817.5,2133449559,,100210499.6,2046144596,,5713967735,,,24141892.22,2020-4-11,751891030,,,,3644426.32,,97535118.82,,,,1654518508,,,,58806324.49,,,,,,,,,,,,,,,4826957239,3789845666,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10150327,合并,138686040.7,161452755.6,,,,139645111,279705290.1,
1306189877,,,,,,,,,,,2019-12-31,,9828690.73,,140264103.4,1063691747,,,1232493.8,,1940253552,,331275123.2,20732616.35,-64025906.33,,78904692.91,1940253552,201485405.7,,,,,,3749578.67,2020-9-30,341749509.1,,99664232.17,,,1662529949,2118142.32,,2019-1-1,,,,,136386882.8,,,22086874.08,,26158939.93,,,432805921,197544578,1822685.37,-104196134.1,1598504043,,541328.88,,,2020-10-29,,,196703035.2,,7005764.04,208343613.7,,876561805.5,,,75671392.14,2020-4-29,359422091.2,,,,994226.91,,33488679.52,,,,,,,,27730285.71,,,,,,,,,,,,,,,78904692.91,99664232.17,18800000,,22180974.05,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10150328,合并,21702475.7,,,,,400768611.1,4875338.68,
1879767741,,,305844395.7,,,,,,,,2019-12-31,,64689147.42,,1396649612,4133746098,,,,,5365084010,,439279545.9,47464003.31,109960536,,643194252.9,5365084010,14967249.29,,,,,19447725,269877363.4,2020-9-30,1411616862,,1050956666,,,3843506612,6169957.34,,2019-1-1,,,,,87250067.94,,,208513644.8,101268048.9,74758902.48,153112450.7,,544846509,,8797291.95,1284748981,3953467148,,65541485.44,,,2020-10-30,,5965489.2,935674622.2,,34925643.8,644440689.6,,1231337912,,,4362434.36,2020-4-15,169758768,,,522900,3411467.29,,,,,,294741496,,,,478655.57,,,,,,,,,,,,,,,937935748.9,1356801061,8100000,,195043506.7,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10152113,合并,12836490.46,1054587868,,,,,39247623.64,
151719511.9,,,,,,,,,,,2019-12-31,,32577251.07,,315655969.6,1422743702,,,,,1654501065,,794038546.9,21677851.68,109096598,,232853574,1654501065,,,,,,,1569223.76,2020-12-31,315655969.6,,416533559.5,,,1229748497,,,2019-1-1,,,,,34815074.56,,,29259514.88,3000000,13960491.04,83445517.27,,503262849,,,491320619,1338845095,,346013.01,,,2021-3-18,,16026418,98586156.51,,10667670.58,136768266.9,,231757362.9,,,,2020-4-10,19254870.65,,,,2868868.18,,,,,,6570000,,,,,,,,,,,,,,,,,,,239423574,416533559.5,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10152115,合并,9518493.92,69920470.24,,,,,19344719.07,
173754274.3,,,,,,,,,,,2019-12-31,,13901071.9,,316712475.8,1094684060,,,,,2030537609,,174836553,15039013.45,15513284.46,,46422704.68,2030537609,4791040.91,,,,,18017025,47797111,2020-9-30,321503516.7,,148126088.3,,,1693520808,110000,,2019-1-1,,,,,67081012.06,,,3853091.89,150106333.3,20964521.86,43589532.16,,930499272,,4681040.91,563644194.4,1709034093,,190112229.4,,,2020-10-29,,46124575.03,458738398.5,,12048611.82,515865711.7,,935853549.4,,,2797063.69,2020-4-4,,,,,95506759.58,,2427184.47,,,,35000000,,,,50560.34,,,,,,,,,,,,,,,81422704.68,148126088.3,900000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10150363,合并,7894739.9,193291631.6,,,,50098465.75,48317212.23,
260534833.6,,,2279751.58,,,,,177556.94,,,2019-12-31,,13478775.97,,206162788.4,310261547,,,,,588603756.1,,103358031.3,4027323.3,19191453.67,,49354324.7,588603756.1,500370,,,,,,207095.09,2020-9-30,206663158.4,,88896596.9,,,362749144,500370,4981124.39,2019-1-1,,,,,23273184.92,,,15397983.74,119000000,2584502.25,19292013.88,,117000000,,,-34077703.48,381940597.7,,4463371.34,,,2020-10-29,,2682000,83805014.69,,3012279.97,146336378.7,,278342209.1,,,5989718.2,2020-4-28,59103840.52,,,,1985267.75,,,,,,15691364.54,,,,,,,,,,,,,,,,,,,65045689.24,91176348.48,25500000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10150365,合并,3236281.48,,,,,15000000,1122333.21,
507845879.5,,,,,,,,,,,2019-12-31,,807411.84,,73124814.34,953883671.8,,,,,1091801894,,554681172,12236957.73,,,24394786.23,1091801894,2774000,,,,,,244661.86,2020-9-30,75898814.34,,70100825.68,,,1015903080,2774000,1351970.52,2019-1-1,,,,,12552507.31,,,24024119.78,,4175489.83,29647412.04,,424000000,,,54424252.36,1015903080,,,521240.68,,2020-10-29,,,40845489.69,,1727544.22,66461163.3,,137918222.6,,,,2020-4-25,,,,,38694471.69,,,,,,,,,,-14463.84,,,,,,,,,,,,,,,24394786.23,70100825.68,6621152.06,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10150366,合并,9945945.76,5877915,,,,271380250,18802874.28,
6770766374,,38396822.36,,,,,,,26524687.2,,2019-12-31,,13718276.25,,22336542086,6443032094,,326936407,16403171750,,46596854830,,4439007136,524979411.1,1946470219,,1198791614,46596854830,15350863254,,,,,,76857249.59,2020-9-30,37687405340,,351707106.9,,,6962979272,75246565.51,,2019-1-1,,,,,3115632822,,120693400,177028874.8,3190990278,79389469.53,377869804.2,,1477099383,12254711835,555146739.1,-873748959.9,8909449490,,6337828935,,,2020-10-20,,78609882.04,917045155.2,,549125675.8,4184273735,,40153822736,2071309097,,4318662.88,2020-4-29,416100700.5,,,,25152907397,,,,,,572842122.2,,,,-815532016.7,,29115788.03,,,,,,,,,,,,,1771633737,351707106.9,288741434.5,,50429755.28,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10152212,合并,151928817.1,444903458.5,140493584.5,,,47864894.19,24708717.49,
1819225024,,,,,,,,127577950.9,579318.63,,2019-12-31,,34760399.99,,2673832119,1739061229,,15373219.12,267467332.6,,2882329234,,184329691.5,121141.26,11495592.24,,193526118.5,2882329234,15373219.12,,,,,54657828.01,20387735.86,2020-9-30,2689205338,,428215598.2,,,181628303.4,,46888217.98,2019-1-1,,,,,55326661.9,,73292318.97,143897302.8,1306961936,23378182.32,37713999.14,,1389390631,,,-3010622841,193123895.7,,,,,2020-10-31,,,569609569.5,,10862564.45,384463323.7,,1143268005,,,106594.09,2020-4-29,14868426.05,,,9413520,83140717.28,,,,,,,,,,,,,,,,,,,,,,,,,193526118.5,428215598.2,558352922.4,,,,,,,,317757320,,,,,,,,CNY,三季度报告,年度报告,10152214,合并,172108412.7,11892501.53,,,,,727738682.9,
825674696.8,,,5122288.27,,,,,,,,2019-12-31,,5990667.15,,490461721.6,526028961.1,,669839.65,,,2194418103,,165539279.3,24000193.15,103343567.4,,123136206.6,2194418103,102132905.5,,,,,,12636568.34,2020-9-30,592594627.1,,100841388.5,,,1498479909,32268650.85,241953599,2019-1-1,,,,,176186358.6,,,41373300.64,209625000,15366900.12,47677149.29,,450000000,29225253.62,39969161.33,123330513.2,1601823476,,343286027.8,,1042242.07,2020-10-30,,145260119.3,170542233.4,,8614754.64,338551583.3,,1668389142,,,31755171.25,2020-4-28,308653283.5,,,,24825200,,28867606.35,,,,,,,,51797549.5,,,,,,,,,,,,,,,123136206.6,105963676.8,,,5050000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10152281,合并,44826384.59,,,,,20530151.51,91303317.54,
230932074.8,,26465586.85,14669936.6,,,,,295248.29,,,2019-12-31,,11541775.45,2329052.03,598363702.6,730472914.7,,2919255,33600658.34,,1972725832,,206068322.7,24865139.13,33913402.97,,107812406.2,1972725832,145019668.9,,,,,27055320,7193566.93,2020-9-30,743383371.4,,160065882.9,,,1195429058,20728000,,2019-1-1,,,38432967,,176785656.4,,45943350.92,15015254.14,283625205,17446488,97448174.75,,582794909,,56473860,308562664.7,1229342461,,5871585.76,,5220545,2020-10-27,,5597829.46,190028095.4,,11616952.08,302433354.7,,1242252918,,,26442437.26,2020-4-28,126634133,,,170947,103995586,,7564294.92,,,,24452787.77,,,,2746554.75,,,,,,,,,,,,,,,132265194,174735819.5,459499572.5,,234276.63,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127262,合并,100711205.4,,,,,40194129.39,99573406,
2575797211,,,150030000,,,,,,,,2019-12-31,,35444330.66,,1499512436,2365618920,,15793501.5,,,5807193138,,401222284.7,100681043.9,7919824.72,,516959820.7,5807193138,35014544.32,,,,,,50011067.35,2020-9-30,1534526980,,171454063.4,,,4264746333,19039528.64,324234775.2,2019-1-1,,,,,146225172.2,,,142211392.1,272982644.5,98458161.13,287318575,,574637150,,181514.18,734539827.6,4272666158,,28380369.59,,,2020-10-27,,10299003.89,873173582.8,,86664545.79,513472475,,3441574218,,,105959971.2,2020-4-24,39394861.12,,,,327271893,,,,,,285469926.8,,,,92453569.33,,,,,,,,,,,,,,,802429747.5,321484063.4,1348076232,497578421.4,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10158213,合并,25020428.76,868000,,,,658395162,96765944.74,
68414355.03,,28883062.78,,,,,,11867042.21,,,2019-12-31,,1359314.63,199998111.9,435542028.7,499535609,,,113650000,,1205288818,,122306879.6,8825618.63,2407704.34,,28180748.81,1205288818,69937448.67,,,,,,140700864.3,2020-9-30,505479477.3,,108317559.8,,,697401636.7,41054385.89,4720953.83,2019-1-1,,,,,77245513.72,,,5034031.98,257000000,2518672.75,14575123.57,,439200000,,,175212158.1,699809341.1,,83471051.64,,,2020-10-30,,4286968.9,67507960.3,,9645917.31,311139047,,705753209.4,,,3825733.81,2020-4-22,,,,1799400,2240210.03,,,,,,,,,,,,,,,,,,,,,,,,,28180748.81,108317559.8,10000000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127210,合并,9438103.85,24903926.49,,,,25001000,19512657.81,
281747580.5,,,,,,,,,,,2019-12-31,,11536561,,28836462.47,458380657.4,,,,,655996154,,313625415.8,13930.87,73549.34,,9491477.46,655996154,479971.96,,,,,,2639139.05,2020-9-30,29316434.43,,21942273.76,,,626606170.2,429042.78,,2019-1-1,,,,,2321512.53,,,2563745.62,5000000,5335325.8,23509148.87,,167831090,,50929.18,153518350.8,626679719.6,,,,,2020-10-27,,,6052467.27,,126423.09,89554843.04,,197615496.6,,,124640.72,2020-4-8,,,,,105600569.4,,,,,,,,,,,,,,,,,,,,,,,,,9491477.46,21942273.76,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10152192,合并,2584800.52,,,,,100000000,6319490.5,
3333675374,,3550863.13,11095593.06,,,,,2083373.99,54293236.99,,2019-12-31,,203532183.9,3095633482,4871572150,5221886377,,59111856.53,263712620.8,,9427880304,,881676009.2,74890381.56,207214992.6,,1849356992,9427880304,792859340.2,,,,,,13899948.72,2020-12-31,5664431490,,2398090708,,,3556233821,,65832414.94,2019-1-1,,,,,80874840.24,,1728021.97,298124851,1473850878,61643367.72,79728979.18,,1144223714,728492719.3,1703901.25,-1061087483,3763448814,,,690410.96,40228822,2021-3-24,,537931.05,321541137.3,,239904647.2,333452201.1,,4205993927,,629010528.2,3621654.31,2020-4-30,11487412.96,,,2070080.86,374454689.6,,,,,,,,,,5400000,,,,,,,,,,,,,,,1849356992,2409186301,150508919.1,7200000,7500000,,,,,,14674423.97,,,5063956.6,,,,,CNY,年度报告,年度报告,10163493,合并,527097022.5,41218822,,,,180050000,639686015.4,
508729972.2,,,,,,,,387378323,,,2019-12-31,,18245514.32,,1786711662,417864283,,,19647000,,1919259175,,37986821.22,7731436.38,-19762.4,,105044203,1919259175,6757184.71,,,,,,33255317.27,2020-9-30,1793468847,,145776096.4,,,125810090.8,,,2019-1-1,,,,,38158516.32,,,13097400.74,718920000,1671695.25,35306384.04,,521794388,,6757184.71,-978790220.9,125790328.4,,57241518.85,3593604.18,8852467.42,2020-10-27,,,10629305.36,,4211098.24,2407624.65,,1501394892,,,,2020-4-29,1059095624,,,,329165242,,6721330,,,,,,,,38769567.42,,,,,,,,,,,,,,,105044203,145776096.4,,,873600.11,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10128899,合并,171971228.4,,,,,,915267797.6,
8036254796,,463250485.3,25028816.12,,,,,95664126.73,124284.12,,2019-12-31,,962284500.2,270563517.8,8366435165,18110257245,,,1423872800,,31197420734,,7233017090,212047729.2,110920462.9,,2822320407,31197420734,4743255521,,,,,,202611387.7,2020-9-30,13109690686,,3050075426,,,17976809585,133919502.7,520530220.2,2019-1-1,,,2880000,,4361290627,,,626746372.4,241196219.7,220682156.4,337004283.5,,4391629404,113875000,26042361.66,5278495137,18087730048,,1563482304,26572347.42,,2020-10-28,,1259666078,3721085390,,820559742.2,3909416397,,13087163489,3487369451,,27006444.53,2020-4-29,3019865.76,,,43824468.96,96086788.98,,,,,,847270095,,,,-66698319.99,,515918720.2,,,,,,,,,,,,,3669590502,3075104242,,,858912351.9,5141164.38,,,,,,,,,,,,,CNY,三季度报告,年度报告,10128900,合并,2670546982,158347981.5,,,,87259671.87,1363787372,
590517127.3,,,8327050,,,,,,,,2019-12-31,,28724430.54,,703425611.4,745326607.5,,2440004,43103407.48,,1784800809,,95587639.18,40373227.96,72827387.57,,347414373.8,1784800809,207983747.3,,,,,,3754835.03,2020-9-30,911409358.6,,398558642.4,,,800564062.4,43166725.17,23069286.55,2019-1-1,,,,,531688401,,,126091139.9,77500000,5087801.33,44974168.45,,712800000,161500004,877014.09,-551416233.4,873391450,,101690411,,,2020-10-28,,36483361.03,106618684.3,,42595448.71,273004261.5,,1039474201,,,16958196.66,2020-4-10,2425337.66,,,,2981717.64,,,,,,4814050.8,,,,3689000,,,,,,,,,,,,,,,352228424.6,406885692.4,,,10800000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10130651,合并,103755326,,,,,,56819389.31,
157879577.4,,,89529691.98,,,,,,,,2019-12-31,,739034.27,,206477272.2,724934022.1,,,,,1158477685,,111574473.3,19472596.74,548409.85,,47111965.96,1158477685,36175395.23,,,,,79001008.01,248717006.1,2020-12-31,242652667.5,,154194976.3,,,915276607.3,25193233.72,3369413.12,2019-1-1,,,,,26792789.48,,,1436580.69,,11350865.17,55808074.55,,498450000,,10982161.51,277450261.6,915825017.2,,,1633211.85,,2021-3-27,,48458380.46,112362765.3,,1861434.1,218971266.2,,433543662.5,,,,2020-3-10,9847072.92,,,3255717,,,,,,,86682595.76,,,,4689701.77,,,,,,,,,,,,,,,133794561.7,243724668.3,95946303.53,,1011000,9674840,,,,,,,,,,,,,CNY,年度报告,年度报告,10127467,合并,7816074.91,,,,,,58033830.54,
1257348924,,,31628007.92,,,,,,,,2019-12-31,,21088381.42,,627186547.8,1007520404,,1624191.04,,,1853798472,,63371964.83,48639731.84,-1774496.06,,178275426.7,1853798472,1624191.04,,,,,155548939.2,21951901.15,2020-9-30,628810738.9,,368165800.9,,,1226762229,,,2019-1-1,,,,,104833151.7,,,188982423,169903981,25251806.95,38773362.9,,288549669,,,-202360786.9,1224987733,,,,16875782.74,2020-10-29,,15000000,463288217.4,,13479026.43,105991118.4,,846278068.2,,,6311515.2,2020-4-29,515703482.8,,,,29616811.55,,,,,,15812931.03,,,,,,,,,,,,,,,,,,,194088357.7,399793808.8,,,20182256.81,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127468,合并,13657855.63,24368274.82,,,,,18605170.02,
1076608594,,154891568.6,4132103.34,,,,,6125555.56,,,2019-12-31,,180867377.7,,2171294896,3553997988,,,398728228.8,,4872824161,,300301262.6,87762850.64,-6357555.41,,449050073,4872824161,441481163.2,,,,,7139440,44483443.09,2020-9-30,2612776059,,615268632.2,,,2266405657,65329515.5,,2019-1-1,,,,,62853700.55,,,53967842.35,1130636909,32271572.13,102375416.4,,910118815,221260079.1,,175855431.6,2260048102,,24483928.09,,,2020-10-30,,11801377.96,2252472388,,4499042.38,1075060284,,1318826173,,,55864032.4,2020-4-30,,,,,,,,,,,40000000,,,,8586840.23,,,,,,,,,,,,,,,489050073,619400735.6,,,1000000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10129025,合并,156472781.1,,,,,,62141228.32,
1348540586,,,,,,,,3570803.42,,,2019-12-31,,6373283.62,14935058,1640495253,587418867.2,,,373366678.2,,2048174124,,35968702.89,1263685.99,267080.83,,44641324.72,2048174124,72500000,,,,,,3811192.83,2020-9-30,1712995253,,217511152.3,,,334911790.2,,,2019-1-1,,,,,128275816.2,,,7675100.4,371067598.1,5774574.96,33481335.68,,481056870,72500000,,-311246629.9,335178871,,,360717.23,,2020-10-30,,,36998902.02,,4259662,216402858.2,,1460755257,,,4638954.43,2020-4-30,234105900,,,,61864537.2,,,,,,,,,,-1216920371,,,,,,,,,,,,,,,44641324.72,217511152.3,,,799268446.9,,,,,,97940024.7,,,3542470.99,,,,,CNY,三季度报告,年度报告,10129027,合并,188815608.9,,,,,,830167843.8,
389366482.1,,,,,,,,,,,2019-12-31,,191369361.1,,712201293.9,1249563941,,,110169897.3,,2094901033,,282192104.7,45008942.71,21299770.91,,58497226.9,2094901033,8231583.38,,,,,,161140756.9,2020-9-30,720432877.3,,406195706.5,,,1353168385,4370890.19,,2019-1-1,,,,,55483496.17,,,92180724.63,330456086.3,15365076.46,28766052.06,,706640535,,3860693.19,228084840.9,1374468156,,,,,2020-10-28,,,100871875,,76298939.41,17315049.28,,845337092.8,,,5472231.76,2020-4-29,155617924.7,,,,481429465,,12759968.7,,,,25159856.89,,,,310475.25,,,,,,,,,,,,,,,83657083.79,406195706.5,,,72250014.54,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127420,合并,47794136.39,,50455.5,,,60000000,4023030.58,
346054177.2,,154500,,,,,,,3973876.56,,2019-12-31,,17651496.57,222753.44,949031217,1295776012,,7243699.32,4822786.58,,1827871759,,89257407.99,30172988.99,97360012.53,,167854317,1827871759,190627689.9,,,,,,143007456.4,2020-9-30,1139658907,,402474346.4,,,590852839.6,2070000,,2019-1-1,,,29650.64,,63337869.13,,,17825540.64,593079780.6,17006565.1,27337517.34,,571300000,178240003.3,2889836.6,-357957362.6,688212852.1,,58040035.37,,1353333.33,2020-10-28,,2149395.76,98188512.76,,14930534.2,281656673.8,,532095746.9,,21637428.27,5498607.95,2020-4-17,81547047.02,,,418941,,,1467375.43,,,,37430766.1,,,,144631.15,,,,,,,,,,,,,,,205285083.1,402474346.4,8003000,,,,,,,,226000000,,,,,,,,CNY,三季度报告,年度报告,10127422,合并,287412617.3,10146746.46,,,,,94727593.42,
248336429.4,,99817379,42292714.33,,,,,1696625,465950.79,,2019-12-31,,69034726.67,,1398475486,1829036599,,,84747272.3,,2947709995,,340756139.4,20660256.77,11863265.8,,485745380,2947709995,280649774.3,,,,,,68572869.78,2020-9-30,1679125261,,766903479.6,,,1256721468,151757851.6,,2019-1-1,,,,,116912925.6,,4184647.73,59668599.16,359398500,20076810.67,65432586.23,,529400000,29074543.7,,413086501.8,1268584734,,158047000.2,,,2020-10-28,,125981700,405967751.8,,15632910.87,482751389.5,,1118673395,,,4172152.71,2020-3-25,122366770.7,,,580000,,,,,,,256187903.9,,,,,,,,,,,,,,,,,,,741933283.8,809196193.9,,,87781200,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127424,合并,135508917.8,,,,,,117018109.6,
582903254.7,,,46753957.35,,,,,,,,2019-12-31,,59604413.22,,317023693.7,1258930105,,,,,2059758821,,191403775.4,9991390.89,,,109037043.8,2059758821,67608.65,,,,,39955518.28,1348.5,2020-12-31,317091302.4,,470313544.2,,,1742667519,67608.65,,2019-1-1,,,,,170170835,,,32828715.53,91700000,14819659.26,73381799.64,,425812614,,,700525368.7,1742667519,,34374736.3,,5085710.73,2021-3-2,,29842435.76,250297751.8,,44981930.43,556449318.1,,800828716.1,,,,2020-4-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109037043.8,517067501.6,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10174556,合并,6513544.92,234041769.7,,,,,18570633.98,
3655669001,,237029330,63277631.75,,,,,,53866523.01,,2019-12-31,,367139143.2,,4642866219,6866618494,,38443249.41,495134548.8,,24659490153,,3909532928,170900166.2,1244966939,,2988095023,24659490153,1642627592,,,,,,186169975,2020-9-30,6285493812,,882576555,,,17129029402,337500247.5,,2019-1-1,,,,,1907454599,,,281877224.9,82689267.78,164167441.3,1097561415,,5925928614,1026820000,2834765.34,6396003849,18373996342,,329708883,,,2020-10-29,,49283246.72,751753638.8,,495446635.2,12912336660,,17792871660,,,10618587.57,2020-4-22,,,,1923874.85,2162789517,,,,,,,,,,,,,,,,,,,,,,,,,2988095023,945854186.7,,,249780000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10127403,合并,53290250.39,590867512,,,,62010859.2,135456078.6,
