NETPROFIT,FIRSTNOTICEDATE,INTEXP,INVESTINCOME,SURRENDERPREMIUM,TOTALOPERATEREVE,DILUTEDEPS,NONOPERATEREVE,NETCONTACTRESERVE,EXCHANGEINCOME,NONOPERATEEXP,PARENTOTHERCINCOME,COMMEXP,PREMIUMEARNED,SUMPROFIT,MINORITYCINCOME,COMBINEDNETPROFITB,INCOMETAX,MINORITYINCOME,TOTALOPERATEEXPOTHER,PARENTNETPROFIT,OTHERREVE,SALEEXP,BASICEPS,STARTDATE,PARENTCINCOME,POLICYDIVIEXP,SUMCINCOME,OTHEREXP,FVALUEINCOME,COMMREVE,FINANCEEXP,NETINDEMNITYEXP,OPERATEEXP,NONLASSETNETLOSS,INVESTJOINTINCOME,NETPROFITOTHER2,OPERATEREVE,OTHERCINCOME,TOTALOPERATEREVEOTHER,RDEXP,ASSETDEVALUELOSS,LATESTNOTICEDATE,OPERATETAX,OPERATEPROFIT,RIEXP,TOTALOPERATEEXP,INTREVE,MANAGEEXP,OPERATEPROFITBALANCE,MINORITYOTHERCINCOME,REPORTDATE,ENDDATE,MATURITYRECSALABLE,EFFECTIVECAFLHEDGING,INVESTEDCANTREC,OTHERCINCOMEOTHER,FVALUEOSALABLE,OTHERCINCOMEREC,CANTRECOTHER,INVESTEDREC,OTHERCINCOMECANTREC,RECOTHER,REMEDEFINEDBENEFIT,DIFFCONVERSIONFC,SUMCINCOMEOTHER,TERMINATIONONPROFIT,MIOTHERINCOME,CONTINUOUSONPROFIT,ADISPOSALINCOME,OFWINTREVE,CREDRISKFVALUE,OTHCREDINVCRED,OTHCREDINVFVALUE,OFWINTEXP,NETEXHEDGINCOME,CREDDEVALUELOSS,OTHEREQUITYINVFVALUE,FASSETRECOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE,ACF_END_INCOME,CREDIT_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME
283289927.9,2020-4-29,,7721561.33,,2732484404,0.39,777370.42,,,5477315.65,3372302.97,,,344111132.6,-7352701.6,,60821204.71,-7352701.6,,290642629.5,,294607340.2,0.39,2019-1-1,294014932.4,,286662230.8,,360000,,11970931.05,,1686982845,,7044447.3,,2732484404,3372302.97,,130307287.8,,2020-4-29,27752079.12,348811077.8,,2402835266,,251214782.6,0,,2019-12-31,2019-12-31,,,,,,3372302.97,,,,,,3372302.97,,,19657144.64,283289927.9,-3052182.83,5837322.22,,,,15934249.32,,,,,CNY,10007233,合并,年度报告,年度报告,,-5276307.05,-248275.89
457699141.1,2020-4-29,,30224741.99,,5587983514,0.28,19140206.18,,,7154991,16332854.41,,,561606337.3,-6204976.26,,103907196.2,-5945506.99,,463644648.1,,1667874897,0.28,2019-1-1,479977502.5,,473772526.2,,,,149895379,,2649029584,,-142748.17,,5587983514,16073385.14,,97497000.79,,2020-4-29,64087052.75,549621122.1,,5102048801,,473664887.4,0,-259469.27,2019-12-31,2019-12-31,,,,,,11221732.72,,,5111121.69,,,11221732.72,,,19694974.38,457699141.1,23952123.58,5833286.43,,,,121748636.5,,,5111121.69,,CNY,10002526,合并,年度报告,年度报告,,-1679474.85,-8505956.49
809139784.9,2020-4-29,,50610838.56,,65053897863,0.14,156694000.8,,,74243477.69,-7896347.81,,,1504939665,4351912.61,,695799880.3,5381796.66,,803757988.2,,125223439.2,0.14,2019-1-1,795861640.4,,800213553,,,,-313063145.7,,59891297910,,26828081.54,,65053897863,-8926231.86,,306806439.4,,2020-4-29,223452612.7,1422489142,,63533015643,,3299298388,0,-1029884.05,2019-12-31,2019-12-31,,,,,,2886652.19,,,-10783000,,-10783000,2886652.19,,,43284770.22,809139784.9,1646228.18,279524001.9,,,,117695522.9,,,,,CNY,10002528,合并,年度报告,年度报告,-37073.7,-51925426.08,-142009488
672299198.2,2020-4-29,,4762361.13,,4073965077,1.0543,2015590.68,,,889200.29,7816506.11,,,769452528.3,25924154.48,,97153330.11,25924154.48,,646375043.8,,105852753.1,1.0543,2019-1-1,654191549.9,,680115704.3,,,,29061362.87,,2594416399,,,,4073965077,7816506.11,,267156982.7,,2020-4-29,18761384.72,768326138,,3320918526,,305669643.2,0,,2019-12-31,2019-12-31,,,,,,,,,7816506.11,,-5400000,,,,52550198.66,672299198.2,20078.56,8648818.63,,,,37287952.22,,,13216506.11,,CNY,10004208,合并,年度报告,年度报告,,-41425780.26,-627271.33
360966486.3,2020-4-29,,79526125.64,,981239467.1,0.23,252023.59,,,4560556.91,346504298,,,480215240.2,21837737.12,,119248753.9,21837737.12,,339128749.2,,17867809.25,0.23,2019-1-1,685633047.3,,707470784.4,,,,-16160208.12,,396739183,,34139033.89,,981239467.1,346504298,,5239155.78,,2020-4-29,127593923.5,484523773.6,,586530293,,55250429.58,0,,2019-12-31,2019-12-31,,,,,,,,,346504298,,,,,,7960791.19,360966486.3,2391119.28,16347634.66,,,,,,,346504298,,CNY,10634765,合并,年度报告,年度报告,,-63436.68,
12974261.96,2020-4-29,,-7105542.94,,15547874381,0.01,6229140.11,,,51991304.7,,,,80188251.77,2777751.57,,67213989.81,2777751.57,,10196510.39,,2751922486,0.01,2019-1-1,10196510.39,,12974261.96,,,,28513960.16,,12076382080,,-16173321.06,,15547874381,,,1441415.54,,2021-3-25,76621742.62,125950416.4,,15408089493,,473207808.8,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,13180938.62,12974261.96,-3499236.95,35487691.7,,,,24923319.21,,,,,CNY,10005667,合并,年度报告,年度报告,,-1967349.8,-14443280.8
-786506280.4,2020-4-29,,761187.95,,3579876521,-0.7566,44414364.87,,,169733908.7,162371200.1,,,-691850662.8,135388802.6,,94655617.65,135388802.6,,-921895083,,76649101.06,-0.7566,2019-1-1,-759523882.9,,-624135080.3,,-19810201.91,,267411254.9,,2679607472,,,,3579876521,162371200.1,,2577635.49,,2020-4-29,125755186.6,-566531118.9,,3599135899,,447135248.6,0,,2019-12-31,2019-12-31,,,,,,138431200.1,,,23940000,138431200.1,,,,,34534.96,-786506280.4,-787459.18,40245128.61,,,,292782389.8,,,23940000,,CNY,10002344,合并,年度报告,年度报告,,-334291612.1,-193178190.6
-9422843.51,2020-4-29,,9858837.51,,166701986.8,-0.03,1803107.71,,,108653.95,,,,-6788529.8,,,2634313.71,,,-9422843.51,,6352090.87,-0.03,2019-1-1,-9422843.51,,-9422843.51,,,,-5159420.08,,143556474.2,,,,166701986.8,,,6337643.83,,2020-4-29,2275436.08,-8482983.56,,176442224.4,,23079999.48,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,176619.96,-9422843.51,-94049.34,4713229.72,,,,-466944,,,,,CNY,10004024,合并,年度报告,年度报告,,-137787.07,-8546366.96
42728713.69,2020-4-29,,-46354.12,,943820485.8,0.14,1116207.1,,,3666463.71,685138.95,,,50939690.92,23276769.98,,8210977.23,22618499.2,,20110214.49,,102804572.8,0.14,2019-1-1,20795353.44,,44072123.42,,,,-525028.12,,682144843.8,,,,943820485.8,1343409.73,,31800956.64,,2020-4-29,6434727.95,53489947.53,,887308958.5,,64648885.52,0,658270.78,2019-12-31,2019-12-31,,,,,,685138.95,,,,,,685138.95,,,3023656.87,42728713.69,,691761.34,,,,55000,,,,,CNY,10002364,合并,年度报告,年度报告,,5619695.54,-11618578.03
-64391471.17,2020-4-29,,23130991.77,,1645001121,-0.152,4875437.44,,,9458739.9,-6511159,,,-71161538.39,-310534.49,,-6770067.22,-310534.49,,-64080936.68,,38404518.84,-0.152,2019-1-1,-70592095.68,,-70902630.17,,-11608114.48,,12075075.26,,1415222178,,-1170315.72,,1645001121,-6511159,,68533597.22,,2020-4-29,10768262.82,-66578235.93,,1675049178,,130045545.5,0,,2019-12-31,2019-12-31,,,,,,,,,-6511159,,,,,2124432.26,12882704.46,-66515903.43,-6320584.97,2090363.8,,,,15329994.19,,,-6511159,,CNY,10002368,合并,年度报告,年度报告,,-22566635.72,-32048540.18
4642235502,2020-4-29,,154711995.4,,15816934273,3.17,44307757.49,,,59786505.46,24585285.17,,,6103816192,760608.11,,1461580689,246645.38,,4641988857,,4186102154,3.17,2019-1-1,4666574142,,4667334750,,,,-205084493.7,,3065418048,,145963325.7,,15816934273,25099247.9,,71643099.77,,2020-4-29,1975858645,6119294940,,9922882478,,828945024.9,0,513962.73,2019-12-31,2019-12-31,,,,,,5566446.8,,4938830.88,19018838.37,,,627615.92,,,43969302.07,4642235502,27180182.25,344656931.2,,,,139603113.8,,,19018838.37,,CNY,10005514,合并,年度报告,年度报告,,-618334.74,
404903351.4,2020-4-29,,9898.01,,4306246218,0.37,38279833.81,,,13446686.6,-1423541.3,,,553669306.8,3774868.05,,148765955.4,3786718.05,,401116633.3,,82242632.61,0.37,2019-1-1,399693092,,403467960.1,,,,176395989.5,,3214634770,,,,4306246218,-1435391.3,,45714067.95,,2020-4-29,43199837.97,528836159.6,,3781439690,,219252391.9,0,-11850,2019-12-31,2019-12-31,,,,,,64608.7,,,-1488150,,,64608.7,,,53848353.65,404903351.4,476114.96,8325641.57,,,,180338804.6,,,-1488150,,CNY,10005542,合并,年度报告,年度报告,,-23183821.93,-27120913.04
6950726155,2020-4-29,,544865656.2,,90223075471,1.15,29837557.4,,,116049405.5,262253261.2,,,8194105138,17895279.16,,1243378983,16962724.65,,6933763430,,21069657465,1.15,2019-1-1,7196016692,,7213911971,,78163067.12,,8002122.74,,56391712740,,213681494.3,,90009132852,263185815.7,,495170756.9,,2020-4-29,576987745.5,8280316986,,82826458497,213942619,4284927667,0,932554.51,2019-12-31,2019-12-31,,55449740.12,,,,244086876.4,,,18166384.81,,,188637136.3,,,587791450.9,6950726155,-25124790.06,349438584.7,,,,272425922,,,18166384.81,,CNY,10004331,合并,年度报告,年度报告,,-60553096.1,-241442275.9
13253609.36,2020-4-29,,60238.18,,1241311236,0.03,2636010.01,,,606456.81,3388503.53,,,13326982.2,1446938.62,,73372.84,989507.9,,12264101.46,,37415907.11,0.03,2019-1-1,15652604.99,,17099543.61,,,,28279756.47,,1109443631,,,,1241311236,3845934.25,,37475584.48,,2020-4-29,22614590.77,11297429,,1309400430,,74170960.33,0,457430.72,2019-12-31,2019-12-31,,,,,,1192252.07,,,2196251.46,,,1192252.07,,,34379602.37,13253609.36,47405850.77,868522.33,,,,27398041.77,,,2196251.46,,CNY,10005602,合并,年度报告,年度报告,,-3897074.83,1438006.53
340262932.4,2020-4-29,,850416.76,,2147040502,0.96,11615973.29,,,1945727.62,,,,389726163.3,,,49463230.93,,,340262932.4,,273075824.5,0.96,2019-1-1,340262932.4,,340262932.4,,,,-1155329.19,,1285302642,,,,2147040502,,,81720726.48,,2020-4-29,23759484.42,380055917.6,,1779475735,,116772386.6,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,3644092.1,340262932.4,216874.18,2698642.62,,,,824149.9,,,,,CNY,10031501,合并,年度报告,年度报告,,9793320.65,-2013552.68
1366946222,2020-4-29,,161235419.6,,11358049185,0.54,3953033.3,,,13218568.71,,,,2222326344,469484046.2,,855380121.5,469484046.2,,897462176.1,,2202472158,0.54,2019-1-1,897462176.1,,1366946222,,,,565364722.7,,5078072418,,161235419.6,,11358049185,,,174889708.7,,2020-4-29,723645847.7,2231591879,,9222699712,,478254856.4,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,17702199.32,1366946222,14217928.71,71105806.44,,,,623345313.8,,,,,CNY,10086991,合并,年度报告,年度报告,,-28984265.71,-67928875.84
1446093433,2020-4-29,50752.92,220575321.2,,39326128847,0.6,23196311.25,,,11826232.65,5392116.75,50655.54,,1897894846,504820767.3,,451801413,501037082.4,,945056350.9,,2001936332,0.6,2019-1-1,950448467.7,,1455269235,,7180734.15,,71356663.42,,34630983218,,41922248.39,,39289930632,9175801.68,,70811434.94,,2020-4-29,60247101.96,1886524768,,37696823022,36198215.45,861386863.7,0,3783684.93,2019-12-31,2019-12-31,,,,,,5392116.75,,-945748.31,,,,6337865.06,,,59829071.01,1446093433,-3431584.47,35130037.08,,,,125455115.9,,,,,CNY,10097152,合并,年度报告,年度报告,,-17495293.28,-9439306.06
364389364.2,2020-4-29,,14909963.73,,1402676904,0.6893,23818.22,,,293748.98,1232206.53,,,401258654.3,135051.27,,36869290.1,135051.27,,364254312.9,,699718318.3,0.6893,2019-1-1,365486519.5,,365621570.7,,2278776.22,,-14424417.38,,180298044.8,,,,1402676904,1232206.53,,55549215.23,,2020-4-29,22320587.32,401528585.1,,1069672224,,126210475.9,0,,2019-12-31,2019-12-31,,,,,,1232206.53,,,,,,1232206.53,,,49852699.18,364389364.2,1814267.19,19434609.46,,,,4665462.58,,,,,CNY,10077400,合并,年度报告,年度报告,,-150392.79,-181408.5
176873462.6,2020-4-29,,13199769.09,,2160047661,0.24,18234734.57,,,8656145.84,11270453.51,,,231090420.3,576421.11,,54216957.72,576421.11,,176297041.5,,130877138.2,0.24,2019-1-1,187567495,,188143916.1,,630230.64,,77154739.8,,1389761675,,6421984.72,,2160047661,11270453.51,,88694908.08,,2020-4-29,10713009.3,221511831.6,,1950105178,,252903707.9,0,,2019-12-31,2019-12-31,,-14542521.54,,,,11270453.51,,,,2450162.55,,23362812.5,,,24313889.17,176873462.6,565614.69,3075572.71,,,,76222853.62,,,,,CNY,10100861,合并,年度报告,年度报告,,-11618322.85,-15521831.61
98779992.15,2020-4-29,,24050002.25,,2553616045,0.1551,248067.75,,,1201861.98,49512.5,,,106786128.2,-13731799.03,,8006136.02,-13731799.03,,112511791.2,,86735844.03,0.1551,2019-1-1,112561303.7,,98829504.65,,68667771.43,,92224316.45,,2079313673,,-7136901.71,,2553616045,49512.5,,93104793.27,,2020-4-29,12453996.79,107739922.4,,2521436150,,157603526.4,0,,2019-12-31,2019-12-31,,49512.5,,,,49512.5,,,,,,,,,27919909.62,98779992.15,-680161.3,3258313.03,,,,91461689.01,,,,,CNY,10098353,合并,年度报告,年度报告,,-42039563.65,-2357930.76
-166470074.1,2020-4-29,,-11959584.15,,349412936.4,-0.347,27083.5,,,516162.24,-4610113.51,,,-174198746.6,-3365613.46,,-7728672.46,-2926909.96,,-163543164.1,,24876499.6,-0.347,2019-1-1,-168153277.6,,-171518891.1,,1922688.42,,10035320,,263036707.8,,-22582710.65,,349412936.4,-5048817.01,,44475350.21,,2021-3-27,5310835.34,-173709667.8,,387425639.5,,39690926.57,0,-438703.5,2019-12-31,2020-12-31,,,,,,,,,-4610113.51,,,,,,9638647.06,-166470074.1,2763.32,6839407.8,,,,15954784.08,,,-4610113.51,,CNY,10126693,合并,年度报告,年度报告,,-2239244.19,-133062235.2
53701564.64,2020-4-29,,20824488.19,,727322833.4,0.0801,23050698.78,,,385276.83,10808290.76,,,55880729.64,3885542.84,,2179165,3885542.84,,49816021.8,,40293457.57,0.0801,2019-1-1,60624312.56,,64509855.4,,,,20682671.66,,456312306,,1440859.15,,727322833.4,10808290.76,,102917280.1,,2020-4-29,5077094.72,33215307.69,,719009725.8,,93726915.81,0,,2019-12-31,2019-12-31,,,,,,2092841.38,,,8715449.38,,,2092841.38,,,14118416.76,53701564.64,-353303.23,4210182.79,,,,23814608.03,,,8715449.38,,CNY,10144863,合并,年度报告,年度报告,,-9687401.57,
149798788.1,2020-4-29,,-4071633.32,,2264004329,0.23,749092.36,,,1588086.58,-5673088.89,,,186118050.8,3984030.35,,36319262.72,3984030.35,,145814757.7,,133632322.5,0.23,2019-1-1,140141668.8,,144125699.2,,47317856.33,,-2828279.84,,1514497731,,-5048368.89,,2264004329,-5673088.89,,119045390.9,,2020-4-29,10397080.94,186957045,,2064410807,,289666561.6,0,,2019-12-31,2019-12-31,,,,,,18549.15,,,-5691638.04,,,18549.15,,,25071246.9,149798788.1,-782626.24,4606899.41,,,,333327.3,,,-5691638.04,,CNY,10136414,合并,年度报告,年度报告,,-24420862.48,-55750457.92
435650752.5,2020-4-29,,35403498.1,,6179608831,0.13,1744979.8,,,344623.45,15292683.51,,,501752894.4,154691.71,,66102141.88,165541.71,,435485210.8,,308993452.5,0.13,2019-1-1,450777894.3,,450932586,,23014150,,-6413208.08,,4978946610,,34995498.1,,6179608831,15281833.51,,319127066.9,,2020-4-29,24839400.2,500352538.1,,5769441789,,143948467.6,0,-10850,2019-12-31,2019-12-31,,16779338.75,,,,16874434.41,,,-1581750.9,,,95095.66,,,26155345.34,435650752.5,78185.19,12722183.79,,,,222967.96,,,-1581750.9,,CNY,10146422,合并,年度报告,年度报告,,8211110.12,-2676792.63
92293302.93,2020-4-29,,8323778.66,,514527438,0,6875483.09,,,2609099.98,,,,107221940.4,3075581.92,,14928637.49,3075581.92,,89217721.01,,62971458.51,0.143,2019-1-1,89217721.01,,92293302.93,,104114.72,,6390080.87,,273776228.1,,,,514527438,,,30211748.1,,2020-4-29,6198913.86,102955557.3,,442733331.4,,63184901.91,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,24147254.25,92293302.93,-884327.97,3219006.84,,,,13849554.53,,,,,CNY,10133641,合并,年度报告,年度报告,,98091.87,-627460.91
438243421.8,2020-4-29,,94677170.54,,1040228663,0.2814,928394.34,,,3981047.32,4835437.78,,,551170340.7,67999831.87,,112926918.9,67999831.87,,370243589.9,,7838569.05,0.2814,2019-1-1,375079027.7,,443078859.6,,13560730.23,,-33335432.97,,526328967,,90662067.99,,1040228663,4835437.78,,,,2021-3-27,33544765.38,554222993.7,,594337245.9,,59960377.49,0,,2019-12-31,2020-12-31,,,-168676.21,,,5004113.99,,5004113.99,-168676.21,,,,,,602046.07,438243421.8,1042590.71,33578074.56,,,,,,,,,CNY,10141921,合并,年度报告,年度报告,,-320239.16,-1230721.35
54648090.65,2020-4-29,,686591199.3,,21153516464,0.01,51361611.93,,,10039392.45,-3351602.43,,,165594140.4,-9604139.43,,110946049.8,-7954208.52,,62602299.17,,546856862.8,0.01,2019-1-1,59250696.74,,49646557.31,,45470871.87,,122040923.3,,19289166258,,-6046405.33,,21153516464,-5001533.34,,303579352,,2020-4-29,116172025.2,124271921,,21221973527,,844158105.6,0,-1649930.91,2019-12-31,2019-12-31,,,,,,-2334853.65,,,-1016748.78,,-676593.42,-2334853.65,,,132527080.3,54648090.65,39836778.91,141351886.5,,,,262737006.4,,,-340155.36,,CNY,10128900,合并,年度报告,年度报告,,-505494407.9,-206202538.7
262765591.2,2020-4-29,,148586.95,,1374326135,0.48,7111858.42,,,1686635.6,377066.48,,,307033869.7,270248.86,,44268278.46,117300.25,,262648291,,150648883.2,0.48,2019-1-1,263025357.4,,263295606.3,,,,-5999011.19,,700014430.3,,,,1374326135,530015.09,,61077116.84,,2020-4-29,13769561.19,301608646.9,,1069282570,,149771589.3,0,152948.61,2019-12-31,2019-12-31,,,,,,377066.48,,,,,,377066.48,,,31757569.09,262765591.2,334968.79,10101446.63,,,,2357034.46,,,,,CNY,10146423,合并,年度报告,年度报告,,-12464051.89,-23211991.86
176199152.1,2020-4-29,,77086994.67,,4936252782,0.34,1001078.71,,,134569.56,,,,236393046.5,3502.21,,60193894.38,3502.21,,176195649.9,,583944933.5,0.34,2019-1-1,176195649.9,,176199152.1,,5362483.57,,15818931.28,,3953210736,,844128.46,,4936252782,,,,,2020-4-29,70765919.31,235526537.4,,4788049826,,164309305.1,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,4874102.7,176199152.1,,22532507.67,,,,36850267.69,,,,,CNY,10137947,合并,年度报告,年度报告,,,
860842998.4,2020-4-29,,87734087.8,,10935027562,0.8,5312517.58,,,4409532.54,-1195228.23,,,1004265975,9813299.99,,143422976.9,9813299.99,,851029698.4,,269860847.4,0.8,2019-1-1,849834470.1,,859647770.1,,,,138608670.5,,8503061273,,-2718525.04,,10935027562,-1195228.23,,462091349.6,,2020-4-29,84731848.5,1003362990,,10035693603,,577339614,0,,2019-12-31,2019-12-31,,,,,,-1195228.23,,,,,,-1195228.23,,102128202,116510819.9,758714796.3,-1224031.81,24354813.29,,,,153777473.1,,,,,CNY,10002561,合并,年度报告,年度报告,,-28244167.07,-70747677.96
9029166.91,2020-4-29,,4665928.89,,346648798.6,0.06,2983620.4,,,354090.5,-454595.19,,,10517114.48,-15627268.7,,1487947.57,-15627268.7,,24656435.61,,205974671.9,0.06,2019-1-1,24201840.42,,8574571.72,,,,9730927.15,,95105154.87,,,,346648798.6,-454595.19,,13140606.92,,2020-4-29,7829092.98,7887584.58,,401535003.6,,69754549.73,0,,2019-12-31,2019-12-31,,,,,,-454595.19,,,,,,-454595.19,,,24026100.83,9029166.91,37156388.77,550543.82,,,,9827384.56,,,,,CNY,10181711,合并,年度报告,年度报告,,-1772914.58,-1301714.37
175947957.6,2020-4-29,,,,2464443109,0.1744,349354.37,,,16402.85,2061812.4,,,212019912.1,16239634.01,,36071954.53,16239634.01,,159708323.6,,17716301.32,0.1744,2019-1-1,161770136,,178009770,,,,16417788.42,,1947422585,,,,2464443109,2061812.4,,102689083.6,,2020-4-29,11635421.25,211686960.6,,2247705538,,151824358.7,0,,2019-12-31,2019-12-31,,,,,,549112.86,,,1512699.54,,,549112.86,,,8794646.76,175947957.6,182600,4429402.91,,,,20018851.03,,,1512699.54,,CNY,10362250,合并,年度报告,年度报告,,-6758226.43,-7269630.66
14186601.23,2020-4-29,,-2011044.05,,705480825.2,0.0465,620046.06,,,849273.95,,,,26373228.42,2100148.07,,12186627.19,2100148.07,,12086453.16,,33422460,0.0465,2019-1-1,12086453.16,,14186601.23,,,,7616436.74,,528503629.5,,-2133350.23,,705480825.2,,,34857880.62,,2020-4-29,4823240.84,26602456.31,,654809714.3,,45586066.54,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,9873056.78,14186601.23,13734505.58,1692172.75,,,,9183549.37,,,,,CNY,10183873,合并,年度报告,年度报告,,-37921288.02,-7743884.86
-25865056.5,2020-4-29,,27852.05,,667257781.4,-0.08,1486244.37,,,5730686.91,7245921.22,,,-14467529.27,,,11397527.23,,,-25865056.5,,242861564.1,-0.08,2019-1-1,-18619135.28,,-18619135.28,,,,25724793.65,,302330584.5,,,,667257781.4,7245921.22,,4386887.23,,2020-4-29,54876943.76,-10223086.73,,678783821.9,,48603048.63,0,,2019-12-31,2019-12-31,,,,,,7245921.22,,,,,,7245921.22,,,2612896.87,-25865056.5,1560004.31,1574963.49,,,,27004740.04,,,,,CNY,10316600,合并,年度报告,年度报告,,-2897799.45,
201557149.9,2020-4-29,,-984778.57,,2669288071,0.46,4289422.2,,,391136.71,2751675.61,,,231023420.2,,,29466270.26,,,201557149.9,,60991785.48,0.46,2019-1-1,204308825.5,,204308825.5,,,,34491600.67,,2131539426,,,,2669288071,2751675.61,,108074016.7,,2021-3-25,12800438.16,227125134.7,,2447555317,,99658049.58,0,,2019-12-31,2020-12-31,,,,,,2751675.61,,,,,,2751675.61,,,22044827.9,201557149.9,-2741843.71,3228556.51,,,,35332868.26,,,,,CNY,10325896,合并,年度报告,年度报告,,-3119594.79,-9806230.16
185269762.9,2020-4-29,,18123768.8,,2450475377,0.6,68194.06,,,595567.19,-310679.45,,,221401256.3,3939332.3,,36131493.38,3939332.3,,181330430.6,,110896464.2,0.6,2019-1-1,181019751.2,,184959083.5,,-89179.73,,411456.49,,1960799310,,,,2450475377,-310679.45,,90204239.51,,2020-4-29,13850602.94,221928629.4,,2265960557,,89798483.14,0,,2019-12-31,2019-12-31,,,,,,-310679.45,,,,,,-310679.45,,,25774046.01,185269762.9,-5776.27,6174191.31,,,,2549081.24,,,,,CNY,10190089,合并,年度报告,年度报告,2995769.59,-5305329.52,-1083720.58
514793456.1,2020-4-29,,52206374.75,,4112785511,1.14,5545392.84,,,6149162.73,,,,582110568.5,213378.13,,67317112.39,213378.13,,514580078,,1303353557,1.14,2019-1-1,514580078,,514793456.1,,23260870.75,,-2527338.58,,1750682260,,-2432747.01,,4112785511,,,310560077.7,,2020-4-29,55562043.92,582714338.4,,3616389095,,198758495.2,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,40818918.05,514793456.1,436659.78,4569602.64,,,,264020.83,,,,,CNY,10180421,合并,年度报告,年度报告,,-9382383.15,-21022517.27
65030127.35,2020-4-29,,8663586.81,,298859040.2,0.32,50893.08,,,214810,,,,76346593.23,206454.59,,11316465.88,206454.59,,64823672.76,,23659403.23,0.32,2019-1-1,64823672.76,,65030127.35,,,,-2094694.02,,158436899.4,,,,298859040.2,,,15207160.07,,2020-4-29,4582062.21,76510510.15,,227140214.4,,27349383.5,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,3165233.26,65030127.35,-370476.16,1334106.64,,,,,,,,,CNY,10362011,合并,年度报告,年度报告,,-138157.59,-6528502.02
58989758.15,2020-4-29,,,,703164546.1,0.2,4034966.2,,,3002815.75,,,,77128836.64,7675531.19,,18139078.49,7675531.19,,51314226.96,,70645425.9,0.2,2019-1-1,51314226.96,,58989758.15,,13521318.14,,1671984.54,,437669423.7,,,,703164546.1,,,48565185.95,,2020-4-29,6532448.8,76096686.19,,625774784.1,,60690315.19,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,14522686.93,58989758.15,218384.66,2750767.57,,,,3680678.5,,,,,CNY,10181873,合并,年度报告,年度报告,,-11232995.19,-18322470.4
95171265.98,2020-4-29,,64482.37,,1102166833,0.57,1048692.6,,,136367,,,,111077614.3,,,15906348.28,,,95171265.98,,22995037.39,0.57,2019-1-1,95171265.98,,95171265.98,,,,12443068.91,,976349615.2,,,,1102166833,,,7011326.67,,2020-4-29,7150035.87,110165288.7,,1070323991,,44374907.07,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,19247428.97,95171265.98,62613544.61,1126335.93,,,,13387518.86,,,,,CNY,10400267,合并,年度报告,年度报告,,-3579128.67,-23880.85
461870294.4,2020-4-29,,15889631.7,,2508101676,0.59,24577332.64,,,340242.03,37116483.56,,,469740198.6,-3228043.43,,7869904.19,-3228043.43,,465098337.9,,134556641.8,0.59,2019-1-1,502214821.4,,498986778,,,,-106745602.1,,1746182494,,,,2508101676,37116483.56,,4672598.77,,2020-4-29,12201330.29,445503108,,2035354132,,244486669.6,0,,2019-12-31,2019-12-31,,,,,,567904.3,,,36548579.26,,,567904.3,,,18605863.02,461870294.4,,103744811.7,,,,13496.77,,,36548579.26,,CNY,10266794,合并,年度报告,年度报告,,-6815244.8,-54924685.36
109504729.6,2020-4-29,,10356734.21,,625278119.5,1.51,112183.74,,,1383234.22,,,,129740827.2,,,20236097.57,,,109504729.6,,29374341.72,1.52,2019-1-1,109504729.6,,109504729.6,,,,-15360950.12,,276528565.7,,,,625278119.5,,,126177697.2,,2020-4-29,5545189.95,131011877.7,,505050562.4,,82785717.96,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,14285945.5,109504729.6,,15423441.28,,,,,,,,,CNY,10462666,合并,年度报告,年度报告,,-9577275.72,-4281083.44
741925761.4,2020-4-29,,27474313.48,,6314649832,0.3856,11814595.79,,,14801086.39,-8887339,,,792466841.9,39154178.54,,50541080.44,39154178.54,,702771582.9,,498132336,0.3856,2019-1-1,693884243.9,,733038422.4,,,,-136533580,,4264349562,,1297507.94,,6314649832,-8887339,,46006663.17,,2020-4-29,38086715.34,795453332.5,,5503147474,,793105776.9,0,,2019-12-31,2019-12-31,,,,,,,,,-8887339,,-9320000,,,,185156463.8,741925761.4,2606508.25,157183794.9,,,,5246616.24,,,432661,,CNY,10194712,合并,年度报告,年度报告,,-30530974.16,-200755337.7
